siteid,sitename,damname,county,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,samplelayer,sampledepth,itemname,itemengabbreviation,itemvalue,itemunit
2163,曾文水庫一,曾文水庫,嘉義縣,120.540746,23.246248,203006.32,2571625.67,14/08/2023 09:59,表水,0.5,葉綠素a,Chl_a,7.4,μg/L
2163,曾文水庫一,曾文水庫,嘉義縣,120.540746,23.246248,203006.32,2571625.67,21/09/2023 09:59,表水,0.5,葉綠素a,Chl_a,6.4,μg/L
2209,蘭湖水庫,蘭湖水庫,金門縣,118.3811157,24.4519537,187254.78,2705217.48,16/05/2023 09:55,表水,0.5,葉綠素a,Chl_a,91.2,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,03/12/2020 09:28,表水,0.5,葉綠素a,Chl_a,1.6,μg/L
2209,蘭湖水庫,蘭湖水庫,金門縣,118.3811157,24.4519537,187254.78,2705217.48,24/08/2023 09:45,表水,0.5,葉綠素a,Chl_a,111,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,01/12/2020 10:07,表水,0.5,葉綠素a,Chl_a,3.7,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,13/01/2021 09:16,表水,0.5,葉綠素a,Chl_a,1.7,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,22/02/2021 09:50,表水,0.5,葉綠素a,Chl_a,2.4,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,15/03/2021 10:04,表水,0.5,葉綠素a,Chl_a,2.1,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,15/04/2021 10:57,表水,0.5,葉綠素a,Chl_a,2.5,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,17/06/2021 10:03,表水,0.5,葉綠素a,Chl_a,2.3,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,07/01/2021 09:39,表水,0.5,葉綠素a,Chl_a,1.5,μg/L
2159,仁義潭水庫一,仁義潭水庫,嘉義縣,120.5125833,23.4625556,200205.26,2595589.1,14/04/2021 09:16,表水,0.5,葉綠素a,Chl_a,4.5,μg/L
2159,仁義潭水庫一,仁義潭水庫,嘉義縣,120.5125833,23.4625556,200205.26,2595589.1,21/05/2021 09:34,表水,0.5,葉綠素a,Chl_a,3.1,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,16/07/2021 10:54,表水,0.5,葉綠素a,Chl_a,3.2,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,10/08/2021 11:14,表水,0.5,葉綠素a,Chl_a,3.9,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,11/09/2021 10:36,表水,0.5,葉綠素a,Chl_a,1,μg/L
2138,日月潭水庫五,日月潭水庫,南投縣,120.909962,23.850308,240828.83,2638448.26,18/02/2022 09:51,表水,16.5,葉綠素a,Chl_a,2.1,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,19/02/2021 09:40,表水,0.5,葉綠素a,Chl_a,5.3,μg/L
2138,日月潭水庫五,日月潭水庫,南投縣,120.909962,23.850308,240828.83,2638448.26,18/02/2022 09:51,表水,21,葉綠素a,Chl_a,1.4,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,08/03/2021 09:55,表水,0.5,葉綠素a,Chl_a,2.8,μg/L
2140,霧社水庫一,霧社水庫,南投縣,121.136389,23.983076,263878.27,2653155.57,07/02/2022 10:58,表水,6.1,葉綠素a,Chl_a,1.7,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,18/10/2021 10:34,表水,0.5,葉綠素a,Chl_a,1.6,μg/L
2140,霧社水庫一,霧社水庫,南投縣,121.136389,23.983076,263878.27,2653155.57,07/02/2022 10:58,表水,18.3,葉綠素a,Chl_a,1.7,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,14/04/2021 10:01,表水,0.5,葉綠素a,Chl_a,3,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,20/05/2021 10:27,表水,0.5,葉綠素a,Chl_a,1.8,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,17/06/2021 09:56,表水,0.5,葉綠素a,Chl_a,3.9,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,13/07/2021 09:32,表水,0.5,葉綠素a,Chl_a,7.8,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,20/08/2021 12:59,表水,0.5,葉綠素a,Chl_a,4,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,14/09/2021 09:56,表水,0.5,葉綠素a,Chl_a,4.6,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,12/10/2021 09:34,表水,0.5,葉綠素a,Chl_a,6.2,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,01/11/2021 10:22,表水,0.5,葉綠素a,Chl_a,3.7,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,14/12/2021 09:47,表水,0.5,葉綠素a,Chl_a,0.4,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,10/01/2022 10:20,表水,0.5,葉綠素a,Chl_a,1,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,07/02/2022 10:01,表水,0.5,葉綠素a,Chl_a,0.9,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,14/03/2022 10:01,表水,0.5,葉綠素a,Chl_a,3.5,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,18/04/2022 09:59,表水,0.5,葉綠素a,Chl_a,2.6,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,17/05/2022 09:50,表水,0.5,葉綠素a,Chl_a,6,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,02/06/2022 09:58,表水,0.5,葉綠素a,Chl_a,2.9,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,10/08/2022 09:46,表水,0.5,葉綠素a,Chl_a,2.1,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,06/09/2022 09:58,表水,0.5,葉綠素a,Chl_a,6.5,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,17/10/2022 09:31,表水,0.5,葉綠素a,Chl_a,4,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,14/11/2022 10:05,表水,0.5,葉綠素a,Chl_a,2.3,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,08/11/2021 10:10,表水,0.5,葉綠素a,Chl_a,1.7,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,15/12/2022 10:19,表水,0.5,葉綠素a,Chl_a,2.2,μg/L
2176,鏡面水庫一,鏡面水庫,臺南市,120.4882962,23.0583472,197566.17,2550835.83,07/01/2022 11:55,表水,6.2,葉綠素a,Chl_a,3.6,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,12/01/2023 10:01,表水,0.5,葉綠素a,Chl_a,2.8,μg/L
2178,南化水庫一,南化水庫,臺南市,120.541347,23.087443,203012.43,2554039.77,07/01/2022 10:44,表水,24.9,葉綠素a,Chl_a,2.2,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,15/12/2021 10:43,表水,0.5,葉綠素a,Chl_a,1.1,μg/L
2179,南化水庫二,南化水庫,臺南市,120.554626,23.106803,204379.38,2556179.42,07/01/2022 10:18,表水,12.3,葉綠素a,Chl_a,2.5,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,10/02/2023 09:38,表水,0.5,葉綠素a,Chl_a,2.6,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,14/03/2023 09:48,表水,0.5,葉綠素a,Chl_a,4.4,μg/L
2140,霧社水庫一,霧社水庫,南投縣,121.136389,23.983076,263878.27,2653155.57,07/02/2022 10:58,表水,23.4,葉綠素a,Chl_a,1.1,μg/L
2141,霧社水庫二,霧社水庫,南投縣,121.136145,23.992772,263852.4,2654229.36,07/02/2022 10:30,表水,15.8,葉綠素a,Chl_a,1.7,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,19/04/2023 09:42,表水,0.5,葉綠素a,Chl_a,3.6,μg/L
2147,鯉魚潭水庫一,鯉魚潭水庫,苗栗縣,120.7964781,24.3401739,229348.12,2692712.37,17/02/2022 09:39,表水,39.6,葉綠素a,Chl_a,1.3,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,04/01/2022 10:24,表水,0.5,葉綠素a,Chl_a,0.5,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,16/05/2023 10:11,表水,0.5,葉綠素a,Chl_a,3.6,μg/L
2148,鯉魚潭水庫二,鯉魚潭水庫,苗栗縣,120.790088,24.341121,228699.87,2692818.24,17/02/2022 10:05,表水,55.2,葉綠素a,Chl_a,1.1,μg/L
2134,日月潭水庫一,日月潭水庫,南投縣,120.910496,23.860888,240883.96,2639619.91,14/03/2023 09:06,表水,0.5,葉綠素a,Chl_a,5.3,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,14/06/2023 10:21,表水,0.5,葉綠素a,Chl_a,3.9,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,03/07/2023 09:41,表水,0.5,葉綠素a,Chl_a,3.8,μg/L
2135,日月潭水庫二,日月潭水庫,南投縣,120.920575,23.867809,241910.95,2640385.76,14/03/2023 10:48,表水,0.5,葉綠素a,Chl_a,4.5,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,14/08/2023 10:31,表水,0.5,葉綠素a,Chl_a,7.8,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,21/09/2023 10:20,表水,0.5,葉綠素a,Chl_a,6.2,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,03/12/2020 09:42,表水,0.5,葉綠素a,Chl_a,1.6,μg/L
2137,日月潭水庫四,日月潭水庫,南投縣,120.914075,23.85504,241248.1,2638972.04,14/03/2023 09:20,表水,0.5,葉綠素a,Chl_a,5.1,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,07/01/2021 09:51,表水,0.5,葉綠素a,Chl_a,2.6,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,19/02/2021 09:52,表水,0.5,葉綠素a,Chl_a,5.9,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,08/03/2021 10:11,表水,0.5,葉綠素a,Chl_a,2.5,μg/L
2077,阿公店水庫三,阿公店水庫,高雄市,120.348695,22.820036,183144.05,2524502.81,15/12/2023 10:17,表水,0.5,葉綠素a,Chl_a,17.4,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,14/04/2021 10:16,表水,0.5,葉綠素a,Chl_a,3.2,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,20/05/2021 10:46,表水,0.5,葉綠素a,Chl_a,3.6,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,17/06/2021 10:14,表水,0.5,葉綠素a,Chl_a,4.7,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,13/07/2021 09:46,表水,0.5,葉綠素a,Chl_a,5.3,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,20/08/2021 13:11,表水,0.5,葉綠素a,Chl_a,5.6,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,14/09/2021 10:11,表水,0.5,葉綠素a,Chl_a,6,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,12/10/2021 09:54,表水,0.5,葉綠素a,Chl_a,4.3,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,01/11/2021 10:36,表水,0.5,葉綠素a,Chl_a,4,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,14/12/2021 10:03,表水,0.5,葉綠素a,Chl_a,0.5,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,10/01/2022 10:38,表水,0.5,葉綠素a,Chl_a,1.6,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,07/02/2022 10:14,表水,0.5,葉綠素a,Chl_a,1.4,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,14/03/2022 10:15,表水,0.5,葉綠素a,Chl_a,2.4,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,18/04/2022 10:12,表水,0.5,葉綠素a,Chl_a,2.6,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,17/05/2022 10:02,表水,0.5,葉綠素a,Chl_a,4.9,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,02/06/2022 10:14,表水,0.5,葉綠素a,Chl_a,2.8,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,20/07/2022 10:18,表水,0.5,葉綠素a,Chl_a,2.2,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,10/08/2022 10:01,表水,0.5,葉綠素a,Chl_a,2.3,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,06/09/2022 10:12,表水,0.5,葉綠素a,Chl_a,8,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,17/10/2022 09:46,表水,0.5,葉綠素a,Chl_a,4.3,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,14/11/2022 10:20,表水,0.5,葉綠素a,Chl_a,2.3,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,15/12/2022 10:32,表水,0.5,葉綠素a,Chl_a,2.3,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,12/01/2023 10:13,表水,0.5,葉綠素a,Chl_a,2.7,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,10/02/2023 09:51,表水,0.5,葉綠素a,Chl_a,2.7,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,14/03/2023 10:06,表水,0.5,葉綠素a,Chl_a,5.1,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,19/04/2023 09:54,表水,0.5,葉綠素a,Chl_a,4.2,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,16/05/2023 10:22,表水,0.5,葉綠素a,Chl_a,3.6,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,14/06/2023 10:38,表水,0.5,葉綠素a,Chl_a,4.4,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,03/07/2023 09:56,表水,0.5,葉綠素a,Chl_a,3,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,14/08/2023 10:46,表水,0.5,葉綠素a,Chl_a,8.2,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,21/09/2023 10:35,表水,0.5,葉綠素a,Chl_a,4.8,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,03/12/2020 10:00,表水,0.5,葉綠素a,Chl_a,2.4,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,07/01/2021 10:10,表水,0.5,葉綠素a,Chl_a,3.1,μg/L
2149,鯉魚潭水庫三,鯉魚潭水庫,苗栗縣,120.784793,24.341563,228162.65,2692868.02,17/02/2022 10:34,表水,56.8,葉綠素a,Chl_a,0.8,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,18/02/2022 10:27,表水,0.5,葉綠素a,Chl_a,2.4,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,19/02/2021 10:10,表水,0.5,葉綠素a,Chl_a,5.9,μg/L
2152,明德水庫三,明德水庫,苗栗縣,120.884761,24.580426,238328.59,2719310.99,17/02/2022 10:11,表水,8.2,葉綠素a,Chl_a,14.6,μg/L
2152,明德水庫三,明德水庫,苗栗縣,120.884761,24.580426,238328.59,2719310.99,17/02/2022 10:11,表水,15.3,葉綠素a,Chl_a,6.8,μg/L
2153,永和山水庫一,永和山水庫,苗栗縣,120.923504,24.659908,242257.38,2728111.39,16/02/2022 09:26,表水,17.3,葉綠素a,Chl_a,4.8,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,08/03/2021 10:31,表水,0.5,葉綠素a,Chl_a,3.3,μg/L
2153,永和山水庫一,永和山水庫,苗栗縣,120.923504,24.659908,242257.38,2728111.39,16/02/2022 09:26,表水,33.6,葉綠素a,Chl_a,4.4,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,14/04/2021 10:36,表水,0.5,葉綠素a,Chl_a,3.9,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,01/03/2022 10:41,表水,0.5,葉綠素a,Chl_a,1,μg/L
2156,蘭潭水庫一,蘭潭水庫,嘉義市,120.479732,23.468085,196851.32,2596213.21,16/02/2022 09:36,表水,16.4,葉綠素a,Chl_a,6.2,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,20/05/2021 11:05,表水,,葉綠素a,Chl_a,-,μg/L
2157,蘭潭水庫二,蘭潭水庫,嘉義市,120.479204,23.470807,196798.47,2596514.84,16/02/2022 09:57,表水,14.7,葉綠素a,Chl_a,7.3,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,20/04/2022 10:37,表水,0.5,葉綠素a,Chl_a,0.7,μg/L
2159,仁義潭水庫一,仁義潭水庫,嘉義縣,120.5125833,23.4625556,200205.26,2595589.1,17/02/2022 09:37,表水,4.2,葉綠素a,Chl_a,5.8,μg/L
2170,烏山頭水庫二,烏山頭水庫,臺南市,120.371884,23.202702,185706.06,2566868.07,11/02/2022 11:13,表水,6.5,葉綠素a,Chl_a,2.2,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,16/05/2022 11:25,表水,0.5,葉綠素a,Chl_a,3.1,μg/L
2171,烏山頭水庫三,烏山頭水庫,臺南市,120.38169,23.207118,186711.91,2567352.8,11/02/2022 10:33,表水,10.3,葉綠素a,Chl_a,1.7,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,02/06/2022 10:42,表水,0.5,葉綠素a,Chl_a,2.2,μg/L
2182,澄清湖水庫二,澄清湖水庫,高雄市,120.3524722,22.6603611,183454.53,2506819.59,15/02/2022 09:45,表水,3.7,葉綠素a,Chl_a,51.5,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,05/07/2022 10:33,表水,0.5,葉綠素a,Chl_a,2.8,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,17/06/2021 10:34,表水,0.5,葉綠素a,Chl_a,4.2,μg/L
2188,鳳山水庫四,鳳山水庫,高雄市,120.389622,22.535145,187215.71,2492938.06,22/02/2022 13:52,表水,8.8,葉綠素a,Chl_a,16.2,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,18/08/2022 10:55,表水,0.5,葉綠素a,Chl_a,3.2,μg/L
2188,鳳山水庫四,鳳山水庫,高雄市,120.389622,22.535145,187215.71,2492938.06,22/02/2022 13:52,表水,16.6,葉綠素a,Chl_a,12.6,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,19/09/2022 10:44,表水,0.5,葉綠素a,Chl_a,1.8,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,18/02/2022 10:27,表水,12.2,葉綠素a,Chl_a,1.7,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,18/02/2022 10:27,表水,23.3,葉綠素a,Chl_a,1.1,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,19/10/2022 10:32,表水,0.5,葉綠素a,Chl_a,2,μg/L
2212,湖山水庫二,湖山水庫,雲林縣,120.6302778,23.6791667,212291.03,2619541.36,18/02/2022 10:00,表水,7.5,葉綠素a,Chl_a,1.7,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,13/07/2021 10:04,表水,0.5,葉綠素a,Chl_a,3.7,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,01/11/2022 10:43,表水,0.5,葉綠素a,Chl_a,2.4,μg/L
2077,阿公店水庫三,阿公店水庫,高雄市,120.348695,22.820036,183144.05,2524502.81,08/03/2022 10:25,表水,4.1,葉綠素a,Chl_a,12.4,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,12/12/2022 10:42,表水,0.5,葉綠素a,Chl_a,1.9,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,10/01/2023 11:10,表水,0.5,葉綠素a,Chl_a,2.9,μg/L
2104,寶山水庫四,寶山水庫,新竹縣,121.042437,24.748352,254292.28,2737905.73,08/03/2022 10:29,表水,10.4,葉綠素a,Chl_a,6,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,06/02/2023 10:42,表水,0.5,葉綠素a,Chl_a,2.3,μg/L
2104,寶山水庫四,寶山水庫,新竹縣,121.042437,24.748352,254292.28,2737905.73,08/03/2022 10:29,表水,19.7,葉綠素a,Chl_a,6.4,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,13/03/2023 10:48,表水,0.5,葉綠素a,Chl_a,3.6,μg/L
2138,日月潭水庫五,日月潭水庫,南投縣,120.909962,23.850308,240828.83,2638448.26,15/03/2022 10:21,表水,5.8,葉綠素a,Chl_a,1.2,μg/L
2138,日月潭水庫五,日月潭水庫,南投縣,120.909962,23.850308,240828.83,2638448.26,15/03/2022 10:21,表水,17.3,葉綠素a,Chl_a,1.3,μg/L
2138,日月潭水庫五,日月潭水庫,南投縣,120.909962,23.850308,240828.83,2638448.26,15/03/2022 10:21,表水,22.1,葉綠素a,Chl_a,1.3,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,19/04/2023 10:50,表水,0.5,葉綠素a,Chl_a,2.1,μg/L
2163,曾文水庫一,曾文水庫,嘉義縣,120.540746,23.246248,203006.32,2571625.67,20/07/2022 09:45,表水,0.5,葉綠素a,Chl_a,1.7,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,20/08/2021 13:28,表水,0.5,葉綠素a,Chl_a,6.7,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,14/09/2021 10:31,表水,0.5,葉綠素a,Chl_a,4.9,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,12/10/2021 10:55,表水,0.5,葉綠素a,Chl_a,7.8,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,01/11/2021 10:55,表水,0.5,葉綠素a,Chl_a,6.3,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,14/12/2021 10:23,表水,0.5,葉綠素a,Chl_a,0.9,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,10/01/2022 11:34,表水,0.5,葉綠素a,Chl_a,1.7,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,07/02/2022 10:32,表水,0.5,葉綠素a,Chl_a,1.3,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,14/03/2022 10:34,表水,0.5,葉綠素a,Chl_a,1.5,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,18/04/2022 10:30,表水,0.5,葉綠素a,Chl_a,2.4,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,17/05/2022 10:19,表水,0.5,葉綠素a,Chl_a,6.2,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,02/06/2022 10:37,表水,0.5,葉綠素a,Chl_a,3.4,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,10/08/2022 10:19,表水,0.5,葉綠素a,Chl_a,2,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,06/09/2022 10:30,表水,0.5,葉綠素a,Chl_a,6.3,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,17/10/2022 10:06,表水,0.5,葉綠素a,Chl_a,4.5,μg/L
